frame,timestamp_ms,left_detected,right_detected,left_0_x,left_0_y,left_0_z,left_1_x,left_1_y,left_1_z,left_2_x,left_2_y,left_2_z,left_3_x,left_3_y,left_3_z,left_4_x,left_4_y,left_4_z,left_5_x,left_5_y,left_5_z,left_6_x,left_6_y,left_6_z,left_7_x,left_7_y,left_7_z,left_8_x,left_8_y,left_8_z,left_9_x,left_9_y,left_9_z,left_10_x,left_10_y,left_10_z,left_11_x,left_11_y,left_11_z,left_12_x,left_12_y,left_12_z,left_13_x,left_13_y,left_13_z,left_14_x,left_14_y,left_14_z,left_15_x,left_15_y,left_15_z,left_16_x,left_16_y,left_16_z,left_17_x,left_17_y,left_17_z,left_18_x,left_18_y,left_18_z,left_19_x,left_19_y,left_19_z,left_20_x,left_20_y,left_20_z,right_0_x,right_0_y,right_0_z,right_1_x,right_1_y,right_1_z,right_2_x,right_2_y,right_2_z,right_3_x,right_3_y,right_3_z,right_4_x,right_4_y,right_4_z,right_5_x,right_5_y,right_5_z,right_6_x,right_6_y,right_6_z,right_7_x,right_7_y,right_7_z,right_8_x,right_8_y,right_8_z,right_9_x,right_9_y,right_9_z,right_10_x,right_10_y,right_10_z,right_11_x,right_11_y,right_11_z,right_12_x,right_12_y,right_12_z,right_13_x,right_13_y,right_13_z,right_14_x,right_14_y,right_14_z,right_15_x,right_15_y,right_15_z,right_16_x,right_16_y,right_16_z,right_17_x,right_17_y,right_17_z,right_18_x,right_18_y,right_18_z,right_19_x,right_19_y,right_19_z,right_20_x,right_20_y,right_20_z
225,11250,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20246516168117523,0.9412893056869507,-1.974263312831681e-07,0.248500794172287,0.9434532523155212,-0.029404116794466972,0.2901766896247864,0.9267577528953552,-0.05003068968653679,0.3160359859466553,0.916332483291626,-0.06864020973443985,0.3321831226348877,0.9053317904472351,-0.0850081518292427,0.2876546084880829,0.7889730930328369,-0.038135234266519547,0.2962918281555176,0.8487178087234497,-0.07350481301546097,0.2941949665546417,0.8931148648262024,-0.09839329868555069,0.29202911257743835,0.9096800088882446,-0.11282622814178467,0.24372318387031555,0.7803573608398438,-0.03770744800567627,0.24016880989074707,0.8759752511978149,-0.06308025866746902,0.2380160689353943,0.9135446548461914,-0.07224316149950027,0.23456305265426636,0.9173921346664429,-0.07829329371452332,0.20034193992614746,0.7943226099014282,-0.041217781603336334,0.19550704956054688,0.8931747078895569,-0.06140923872590065,0.20175646245479584,0.9243736267089844,-0.05709204450249672,0.20618650317192078,0.9213230609893799,-0.053117647767066956,0.16269291937351227,0.8206306099891663,-0.04881339892745018,0.16269531846046448,0.8987689018249512,-0.06088877469301224,0.17152205109596252,0.9280173182487488,-0.05603720247745514,0.17830488085746765,0.9275336265563965,-0.04991542920470238
226,11300,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22012972831726074,0.8997504115104675,-2.2798094789777679e-07,0.2651722729206085,0.9288448691368103,-0.047657404094934464,0.274681955575943,0.9350346922874451,-0.08021648973226547,0.22918857634067535,0.9520981907844543,-0.10540824383497238,0.1825663447380066,0.9705510139465332,-0.13336370885372162,0.26507464051246643,0.8465057611465454,-0.08430273830890656,0.1906287968158722,0.9148579239845276,-0.12927864491939545,0.14155811071395874,0.9566075205802917,-0.1631053388118744,0.10873948037624359,0.9780541062355042,-0.18220177292823792,0.21860018372535706,0.8213354349136353,-0.07613690942525864,0.15265780687332153,0.8937081098556519,-0.11014574766159058,0.1337074488401413,0.9382963180541992,-0.1253967583179474,0.11696231365203857,0.9674224853515625,-0.1335626095533371,0.1758277416229248,0.8183215260505676,-0.06955116242170334,0.11885455250740051,0.8870970010757446,-0.09713051468133926,0.11769714951515198,0.9368075728416443,-0.09508936107158661,0.11936682462692261,0.9627034068107605,-0.08913590759038925,0.14032062888145447,0.8319928050041199,-0.06734968721866608,0.10031077265739441,0.8868964314460754,-0.08510502427816391,0.10121385753154755,0.9282947778701782,-0.07695183157920837,0.10369804501533508,0.9539623260498047,-0.06631449609994888
227,11350,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19297252595424652,0.9555457830429077,-2.592035173165641e-07,0.23684990406036377,0.9870152473449707,-0.07155580073595047,0.24760779738426208,0.9765567183494568,-0.11108900606632233,0.185532346367836,0.9744282960891724,-0.13368895649909973,0.12866413593292236,0.9703195095062256,-0.15031425654888153,0.25098708271980286,0.8598870038986206,-0.12490122020244598,0.17466017603874207,0.9126375317573547,-0.1671230047941208,0.12008217722177505,0.9492969512939453,-0.1845737099647522,0.07888180762529373,0.9677020311355591,-0.19407160580158234,0.20005375146865845,0.8221606016159058,-0.1011171042919159,0.12962132692337036,0.9308752417564392,-0.13374321162700653,0.14962434768676758,0.9588888883590698,-0.1340523213148117,0.17277806997299194,0.9581957459449768,-0.13571959733963013,0.15529583394527435,0.8142802119255066,-0.08023329079151154,0.1017841324210167,0.9260600805282593,-0.09954056888818741,0.13295137882232666,0.9507004022598267,-0.0869295746088028,0.15961548686027527,0.945281445980072,-0.08145367354154587,0.11816129833459854,0.8277989625930786,-0.0670895203948021,0.09212305396795273,0.9137901663780212,-0.08424484729766846,0.11204908788204193,0.9434632658958435,-0.08172415941953659,0.12917108833789825,0.9459812641143799,-0.07838026434183121
228,11400,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17921115458011627,0.9691010117530823,-2.1403926098173542e-07,0.2326488047838211,0.98916095495224,-0.06240052357316017,0.25354647636413574,0.9698328375816345,-0.09257128834724426,0.2043575793504715,0.9599618911743164,-0.10919426381587982,0.15655028820037842,0.9618422985076904,-0.12173376232385635,0.23826338350772858,0.8529539108276367,-0.09553830325603485,0.17127853631973267,0.9157240390777588,-0.1366787999868393,0.11906204372644424,0.9548407196998596,-0.15935975313186646,0.08061312139034271,0.9708030223846436,-0.17074216902256012,0.18804329633712769,0.8225538730621338,-0.07561104744672775,0.13254112005233765,0.9280003905296326,-0.10295402258634567,0.14373208582401276,0.9557197690010071,-0.10515172779560089,0.15636956691741943,0.9618707299232483,-0.10540074110031128,0.1444455236196518,0.8212790489196777,-0.05982358381152153,0.10230891406536102,0.9268333315849304,-0.07946180552244186,0.12911923229694366,0.951240062713623,-0.07073617726564407,0.15155309438705444,0.9504393339157104,-0.06298796087503433,0.10958938300609589,0.8389229774475098,-0.05097399279475212,0.08878947049379349,0.9186898469924927,-0.06528586149215698,0.10425508767366409,0.9470071196556091,-0.06061698868870735,0.11678489297628403,0.9549241662025452,-0.052969202399253845
229,11450,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17499715089797974,0.9638036489486694,-1.7653879069712275e-07,0.23130592703819275,0.9900614023208618,-0.07381625473499298,0.25328972935676575,0.9746642112731934,-0.11044680327177048,0.20391353964805603,0.9660300016403198,-0.1301487386226654,0.1551729291677475,0.9646623134613037,-0.14449745416641235,0.23761425912380219,0.8565064072608948,-0.11942499130964279,0.16215044260025024,0.92403644323349,-0.16735747456550598,0.1143537387251854,0.9624157547950745,-0.18949003517627716,0.08186972886323929,0.9735442399978638,-0.19938109815120697,0.18674074113368988,0.8254556059837341,-0.09480645507574081,0.12419328838586807,0.9413372278213501,-0.13057217001914978,0.14113032817840576,0.9706685543060303,-0.13129554688930511,0.15810510516166687,0.9723667502403259,-0.12970805168151855,0.14269909262657166,0.82109534740448,-0.07482941448688507,0.09568499773740768,0.93789142370224,-0.10135968774557114,0.12828536331653595,0.964434027671814,-0.09176124632358551,0.1551530361175537,0.9606913924217224,-0.08272205293178558,0.10792430490255356,0.8362774848937988,-0.06252282857894897,0.08278311789035797,0.9241577386856079,-0.0823647677898407,0.10274001955986023,0.9548996686935425,-0.08009889721870422,0.11909644305706024,0.9613907337188721,-0.073635995388031
230,11500,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804097443819046,0.94643634557724,-1.7056804324511177e-07,0.23596405982971191,0.9723910093307495,-0.06560766696929932,0.255439430475235,0.9700203537940979,-0.10025466978549957,0.20328663289546967,0.9764662384986877,-0.12103743851184845,0.15333296358585358,0.9854589700698853,-0.13739700615406036,0.2347521036863327,0.8498719930648804,-0.10967835038900375,0.16283272206783295,0.9281450510025024,-0.15628257393836975,0.12041153013706207,0.9708836078643799,-0.17709484696388245,0.0922175869345665,0.9852380156517029,-0.18596401810646057,0.18298615515232086,0.8228428363800049,-0.089970164000988,0.11747770011425018,0.9460588693618774,-0.12684869766235352,0.13519567251205444,0.9831016659736633,-0.1270674467086792,0.15542913973331451,0.9879982471466064,-0.12419283390045166,0.13804680109024048,0.820723831653595,-0.07431216537952423,0.08810518682003021,0.9442217946052551,-0.10385388880968094,0.11992669850587845,0.9773399829864502,-0.09370561689138412,0.14747227728366852,0.9777594208717346,-0.08276042342185974,0.10295420140028,0.8365781307220459,-0.06549753993749619,0.07569316774606705,0.9300651550292969,-0.08806871622800827,0.09611386060714722,0.9665588140487671,-0.0852423831820488,0.11460384726524353,0.9765359163284302,-0.07752666622400284
231,11550,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778806447982788,0.9762623310089111,-3.053691273180448e-07,0.22982937097549438,1.0017753839492798,-0.06588059663772583,0.24970154464244843,0.9900365471839905,-0.10222282260656357,0.19241464138031006,0.9864307641983032,-0.12369342148303986,0.14130964875221252,0.9795679450035095,-0.13988909125328064,0.24123474955558777,0.8612157702445984,-0.11347723752260208,0.16914023458957672,0.9243257641792297,-0.1560865342617035,0.12290291488170624,0.9640686511993408,-0.17437908053398132,0.09041682630777359,0.9846185445785522,-0.183724045753479,0.18989670276641846,0.8265319466590881,-0.09277845174074173,0.12077374011278152,0.9452874064445496,-0.128061443567276,0.13882550597190857,0.9868441820144653,-0.12962929904460907,0.16216425597667694,0.9964672327041626,-0.12979161739349365,0.14547409117221832,0.8202621936798096,-0.07517345249652863,0.09223848581314087,0.9407148957252502,-0.10101427882909775,0.12172840535640717,0.9767701029777527,-0.0917726531624794,0.14817920327186584,0.9813944101333618,-0.08522139489650726,0.11051224917173386,0.83501136302948,-0.06435225158929825,0.0822008028626442,0.9266432523727417,-0.08715029805898666,0.10117217153310776,0.9662360548973083,-0.08674168586730957,0.11942804604768753,0.9766426086425781,-0.08255786448717117
232,11600,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18428732454776764,0.9486817717552185,-1.6436291616628296e-07,0.2360108196735382,0.9762963652610779,-0.06577381491661072,0.2528080344200134,0.9766364097595215,-0.1015404462814331,0.19781611859798431,0.9823651313781738,-0.12303805351257324,0.1465446799993515,0.9888538718223572,-0.14028310775756836,0.23685576021671295,0.8527841567993164,-0.11256302893161774,0.1619129627943039,0.9355471730232239,-0.16031873226165771,0.11969619989395142,0.9731099605560303,-0.1822817623615265,0.09289106726646423,0.9797970056533813,-0.19267809391021729,0.18581053614616394,0.8225052952766418,-0.09323284775018692,0.11820337176322937,0.9480040669441223,-0.13133655488491058,0.13372263312339783,0.9852984547615051,-0.1322108954191208,0.15317130088806152,0.9887240529060364,-0.13025473058223724,0.14126108586788177,0.818599283695221,-0.07773318886756897,0.09016760438680649,0.9444372057914734,-0.10843764990568161,0.12014393508434296,0.9796225428581238,-0.09842416644096375,0.14648312330245972,0.9806084036827087,-0.08807819336652756,0.10701586306095123,0.8347521424293518,-0.06903885304927826,0.07913143187761307,0.9288663864135742,-0.09311739355325699,0.09696973115205765,0.9674258828163147,-0.09113246947526932,0.11395402252674103,0.9778084754943848,-0.08420439809560776
233,11650,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18244227766990662,0.9633195996284485,-2.512574042157212e-07,0.23256763815879822,0.9875172972679138,-0.06067029386758804,0.2528860569000244,0.9801900386810303,-0.09551724046468735,0.19435665011405945,0.9876565337181091,-0.11700817942619324,0.14033488929271698,0.9920729398727417,-0.13456419110298157,0.23873808979988098,0.8613176941871643,-0.10850890725851059,0.1708788275718689,0.9265705347061157,-0.15239189565181732,0.1250312775373459,0.9644488096237183,-0.17387765645980835,0.09120365232229233,0.9828820824623108,-0.1855964958667755,0.18553540110588074,0.8289852738380432,-0.0910181850194931,0.12273074686527252,0.9482933282852173,-0.12517140805721283,0.1417352557182312,0.9881668090820312,-0.12769274413585663,0.16524633765220642,0.9974290132522583,-0.12943309545516968,0.14032164216041565,0.8252137899398804,-0.07645902782678604,0.09305061399936676,0.9481464624404907,-0.10005393624305725,0.12235189974308014,0.9837380051612854,-0.09045568108558655,0.14870689809322357,0.987116277217865,-0.08472046256065369,0.10514860600233078,0.84207683801651,-0.06853874027729034,0.08042586594820023,0.939095675945282,-0.0876593068242073,0.10100459307432175,0.9780641198158264,-0.08543214946985245,0.12038407474756241,0.9864770174026489,-0.0813317596912384
234,11700,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865241527557373,0.9614605903625488,-2.2548621814166836e-07,0.23727549612522125,0.9875870943069458,-0.06974629312753677,0.25760048627853394,0.9848552942276001,-0.10823669284582138,0.200082927942276,0.9919697642326355,-0.13053131103515625,0.148095041513443,0.9950421452522278,-0.1474568247795105,0.23977291584014893,0.8607212901115417,-0.12389682978391647,0.16216890513896942,0.9431383609771729,-0.17532570660114288,0.11923672258853912,0.9834349155426025,-0.19823062419891357,0.09029641002416611,0.9903735518455505,-0.20984472334384918,0.1862214058637619,0.8294561505317688,-0.10284484177827835,0.11837883293628693,0.9547738432884216,-0.14481881260871887,0.1408464014530182,1.0021297931671143,-0.14560234546661377,0.16673384606838226,1.0075913667678833,-0.14445587992668152,0.14138542115688324,0.8239222168922424,-0.08567186444997787,0.09098426252603531,0.9544939994812012,-0.11712402105331421,0.12609827518463135,0.9951183795928955,-0.10688687115907669,0.1566222757101059,0.9943292140960693,-0.09875792264938354,0.10790887475013733,0.840006947517395,-0.07562176883220673,0.08066088706254959,0.9401893615722656,-0.10013462603092194,0.10355034470558167,0.9811450242996216,-0.0995965376496315,0.124924436211586,0.989006757736206,-0.09546852111816406
235,11750,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18699491024017334,0.9570854306221008,-2.867569719455787e-07,0.23444248735904694,0.980532169342041,-0.059337712824344635,0.2578515112400055,0.9785941243171692,-0.09457866102457047,0.20307855308055878,0.9907287359237671,-0.11737439781427383,0.15000198781490326,0.9959415197372437,-0.13724207878112793,0.23857712745666504,0.8559426069259644,-0.10667756199836731,0.17391200363636017,0.9181133508682251,-0.14859019219875336,0.12873908877372742,0.9577832221984863,-0.1680663377046585,0.09427563846111298,0.9788562059402466,-0.17869828641414642,0.18624426424503326,0.8244696855545044,-0.09028298407793045,0.120887890458107,0.9391821026802063,-0.12594908475875854,0.13580775260925293,0.9919350147247314,-0.12903298437595367,0.15674611926078796,1.0098769664764404,-0.12976180016994476,0.1431901901960373,0.8228148818016052,-0.07613503932952881,0.09121834486722946,0.9444535970687866,-0.10353188961744308,0.11619798839092255,0.9895979762077332,-0.09419715404510498,0.14053457975387573,1.0001534223556519,-0.0869785025715828,0.11074799299240112,0.8416790962219238,-0.06795937567949295,0.07937885075807571,0.937338650226593,-0.09140200912952423,0.09591285139322281,0.9833970665931702,-0.08891041576862335,0.11468396335840225,0.997687816619873,-0.08333528786897659
236,11800,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17559000849723816,0.9745475649833679,-3.537869019965001e-07,0.22178156673908234,1.0002646446228027,-0.06296327710151672,0.257552832365036,0.9976990222930908,-0.10050191730260849,0.22332578897476196,0.9860107898712158,-0.12575510144233704,0.1812659204006195,0.9667379260063171,-0.14509326219558716,0.24197231233119965,0.8433408141136169,-0.10005117207765579,0.15894263982772827,0.9098644852638245,-0.14560125768184662,0.13352510333061218,0.9630207419395447,-0.16284216940402985,0.1314173936843872,0.9804147481918335,-0.17001062631607056,0.1931009292602539,0.8101598024368286,-0.08323334902524948,0.1169910579919815,0.9262057542800903,-0.1283159703016281,0.13067355751991272,0.9967578649520874,-0.1319834589958191,0.15377451479434967,1.0128413438796997,-0.12911610305309296,0.15112675726413727,0.8069536685943604,-0.06995084881782532,0.08860792964696884,0.9266914129257202,-0.10665301978588104,0.11000523716211319,0.9854181408882141,-0.09651787579059601,0.13237889111042023,0.9982067942619324,-0.08518452942371368,0.1165621429681778,0.8248134851455688,-0.06256400048732758,0.07729464769363403,0.9150918126106262,-0.09094275534152985,0.09316063672304153,0.9690629839897156,-0.08919351547956467,0.11316969990730286,0.9853631258010864,-0.08125113695859909
237,11850,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20097917318344116,0.942472517490387,-2.7773458555202524e-07,0.24250252544879913,0.9325165152549744,-0.034005533903837204,0.26932114362716675,0.9180967807769775,-0.060229912400245667,0.2370658963918686,0.9267760515213013,-0.08423348516225815,0.19441993534564972,0.9428737163543701,-0.10754743963479996,0.24686133861541748,0.7943384051322937,-0.05403707176446915,0.1994156837463379,0.8212082386016846,-0.09774594753980637,0.16435539722442627,0.8769605755805969,-0.12496237456798553,0.14542706310749054,0.9188690781593323,-0.13798506557941437,0.1915203034877777,0.7819383144378662,-0.05263301730155945,0.12975266575813293,0.8550451397895813,-0.0912805050611496,0.13504502177238464,0.9270787239074707,-0.10058917850255966,0.15145649015903473,0.9657279253005981,-0.10115335136651993,0.14513704180717468,0.7917013764381409,-0.05474923551082611,0.09141874313354492,0.8711292743682861,-0.08653911203145981,0.10880576074123383,0.9338343739509583,-0.08109549432992935,0.1307680904865265,0.9645553827285767,-0.07149943709373474,0.10925990343093872,0.816512942314148,-0.06061619520187378,0.06899937987327576,0.8828962445259094,-0.08135349303483963,0.08397844433784485,0.9369379878044128,-0.07538382709026337,0.10638809204101562,0.9621151685714722,-0.0651954934000969
238,11900,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20596477389335632,0.9328092932701111,-2.5097040179389296e-07,0.2509475350379944,0.9186972379684448,-0.04810686782002449,0.2844020128250122,0.8892243504524231,-0.07897206395864487,0.25638213753700256,0.8840827941894531,-0.10308557003736496,0.21197976171970367,0.8955089449882507,-0.12345190346240997,0.2373228818178177,0.7555168271064758,-0.06766892969608307,0.18872907757759094,0.8228921890258789,-0.11324278265237808,0.1766820251941681,0.8786052465438843,-0.13800035417079926,0.17348887026309967,0.904353141784668,-0.15010353922843933,0.18147242069244385,0.7613797187805176,-0.06142153590917587,0.13560745120048523,0.8373963832855225,-0.1034281849861145,0.15081417560577393,0.893278956413269,-0.11050999909639359,0.1664508730173111,0.9122956991195679,-0.10985589027404785,0.13683387637138367,0.7864187955856323,-0.05974046140909195,0.09814165532588959,0.8661363124847412,-0.09577272087335587,0.12304762750864029,0.9146831631660461,-0.08646019548177719,0.14467674493789673,0.9245090484619141,-0.07455439865589142,0.10274340957403183,0.8245155811309814,-0.06307696551084518,0.07705261558294296,0.8900985717773438,-0.08666395395994186,0.10183755308389664,0.9298295974731445,-0.08067098259925842,0.12617337703704834,0.9342600703239441,-0.070982925593853
239,11950,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041713297367096,0.9542385339736938,-4.089636718163092e-07,0.25122594833374023,0.9284903407096863,-0.0530189573764801,0.2874833643436432,0.8726810216903687,-0.08141588419675827,0.2798447906970978,0.8244146704673767,-0.10256078839302063,0.2554762065410614,0.7837766408920288,-0.11829011142253876,0.24282705783843994,0.7205027341842651,-0.05218353122472763,0.20343539118766785,0.7528717517852783,-0.10363276302814484,0.19227054715156555,0.8223744630813599,-0.1335860639810562,0.1928463727235794,0.8650120496749878,-0.1468009501695633,0.1878596991300583,0.7281748056411743,-0.04249430447816849,0.14834143221378326,0.7756499648094177,-0.09354685992002487,0.15950028598308563,0.8517433404922485,-0.10719214379787445,0.175250843167305,0.8860032558441162,-0.10624240338802338,0.14226700365543365,0.7569466829299927,-0.03984196111559868,0.10869332402944565,0.8129422068595886,-0.08632544428110123,0.13113310933113098,0.8755722641944885,-0.08208882808685303,0.1528649926185608,0.8965744376182556,-0.06880596280097961,0.10653062164783478,0.7998751997947693,-0.04198846220970154,0.08238013833761215,0.8517143130302429,-0.07568144053220749,0.10824563354253769,0.8991675972938538,-0.07443506270647049,0.13431142270565033,0.9088958501815796,-0.06371603906154633
